metro,date,rent
"Minneapolis, MN",2016-03-31,1152.183897372002
"Minneapolis, MN",2016-04-30,1160.1039694595474
"Minneapolis, MN",2016-05-31,1166.686681256583
"Minneapolis, MN",2016-06-30,1173.4484673680968
"Minneapolis, MN",2016-07-31,1175.2127090718984
"Minneapolis, MN",2016-08-31,1180.4639376397542
"Minneapolis, MN",2016-09-30,1185.1978347132854
"Minneapolis, MN",2016-10-31,1193.8206967006838
"Minneapolis, MN",2016-11-30,1198.3404634494125
"Minneapolis, MN",2016-12-31,1199.1870121958077
"Minneapolis, MN",2017-01-31,1202.7828829415585
"Minneapolis, MN",2017-02-28,1210.3120620337447
"Minneapolis, MN",2017-03-31,1217.7236040100308
"Minneapolis, MN",2017-04-30,1222.2008962042164
"Minneapolis, MN",2017-05-31,1224.9152443649937
"Minneapolis, MN",2017-06-30,1232.2049185074964
"Minneapolis, MN",2017-07-31,1238.4149985755769
"Minneapolis, MN",2017-08-31,1244.0001583811263
"Minneapolis, MN",2017-09-30,1247.8825574807647
"Minneapolis, MN",2017-10-31,1251.4509930053296
"Minneapolis, MN",2017-11-30,1254.0521754081835
"Minneapolis, MN",2017-12-31,1261.137923724233
"Minneapolis, MN",2018-01-31,1268.280546523646
"Minneapolis, MN",2018-02-28,1276.0665715214614
"Minneapolis, MN",2018-03-31,1280.363628734331
"Minneapolis, MN",2018-04-30,1282.0610407382244
"Minneapolis, MN",2018-05-31,1282.8565395524545
"Minneapolis, MN",2018-06-30,1283.956247796769
"Minneapolis, MN",2018-07-31,1290.365767926061
"Minneapolis, MN",2018-08-31,1296.5973152369438
"Minneapolis, MN",2018-09-30,1302.622469821024
"Minneapolis, MN",2018-10-31,1306.7384460574956
"Minneapolis, MN",2018-11-30,1313.4042295635609
"Minneapolis, MN",2018-12-31,1319.256345896616
"Minneapolis, MN",2019-01-31,1323.4671862006785
"Minneapolis, MN",2019-02-28,1324.88632359986
"Minneapolis, MN",2019-03-31,1329.5723665310843
"Minneapolis, MN",2019-04-30,1336.3137354764046
"Minneapolis, MN",2019-05-31,1344.8277373115448
"Minneapolis, MN",2019-06-30,1350.8171415447573
"Minneapolis, MN",2019-07-31,1354.1432151982892
"Minneapolis, MN",2019-08-31,1357.2004707468425
"Minneapolis, MN",2019-09-30,1361.2478319986978
"Minneapolis, MN",2019-10-31,1366.1528696661896
"Minneapolis, MN",2019-11-30,1370.1969623284706
"Minneapolis, MN",2019-12-31,1373.3672323949506
"Minneapolis, MN",2020-01-31,1377.2298342847866
"Minneapolis, MN",2020-02-29,1382.0842668366631
"Minneapolis, MN",2020-03-31,1383.9138978085923
"Minneapolis, MN",2020-04-30,1381.4769637974337
"Minneapolis, MN",2020-05-31,1376.4695551116035
"Minneapolis, MN",2020-06-30,1377.728273835528
"Minneapolis, MN",2020-07-31,1378.641272925991
"Minneapolis, MN",2020-08-31,1382.992026998439
"Minneapolis, MN",2020-09-30,1383.8705952319142
"Minneapolis, MN",2020-10-31,1389.7283581760753
"Minneapolis, MN",2020-11-30,1388.7488429909915
"Minneapolis, MN",2020-12-31,1388.7495051980434
"Minneapolis, MN",2021-01-31,1385.2852501308114
"Minneapolis, MN",2021-02-28,1386.47656194255
"Minneapolis, MN",2021-03-31,1391.3928418944777
"Minneapolis, MN",2021-04-30,1399.1952233244738
"Minneapolis, MN",2021-05-31,1409.892419719569
"Minneapolis, MN",2021-06-30,1420.2602940671654
"Minneapolis, MN",2021-07-31,1429.306432295583
"Minneapolis, MN",2021-08-31,1437.6339071963073
"Minneapolis, MN",2021-09-30,1446.342375795659
"Minneapolis, MN",2021-10-31,1451.5592104915288
"Minneapolis, MN",2021-11-30,1458.2859418811283
"Minneapolis, MN",2021-12-31,1464.2151447500355
"Minneapolis, MN",2022-01-31,1471.758936800034
"Minneapolis, MN",2022-02-28,1477.523434512587
"Minneapolis, MN",2022-03-31,1482.8488616922202
"Minneapolis, MN",2022-04-30,1488.5562139963756
"Minneapolis, MN",2022-05-31,1494.680004134741
"Minneapolis, MN",2022-06-30,1499.4782063908656
"Minneapolis, MN",2022-07-31,1504.1261089180282
"Minneapolis, MN",2022-08-31,1506.2569791027336
"Minneapolis, MN",2022-09-30,1509.4653540443935
"Minneapolis, MN",2022-10-31,1511.321818675674
"Minneapolis, MN",2022-11-30,1514.0201289171712
"Minneapolis, MN",2022-12-31,1517.1784405507483
"Minneapolis, MN",2023-01-31,1521.0389349037516
"Minneapolis, MN",2023-02-28,1525.4494105217086
"Minneapolis, MN",2023-03-31,1529.8153929227476
"Minneapolis, MN",2023-04-30,1531.219628109981
"Minneapolis, MN",2023-05-31,1532.8157194314722
"Minneapolis, MN",2023-06-30,1534.0310292123008
"Minneapolis, MN",2023-07-31,1537.8872246994426
"Minneapolis, MN",2023-08-31,1540.2157046618995
"Minneapolis, MN",2023-09-30,1541.5099575942293
"Minneapolis, MN",2023-10-31,1545.3919363270747
"Minneapolis, MN",2023-11-30,1550.3918048573382
"Minneapolis, MN",2023-12-31,1555.7536499513892
"Minneapolis, MN",2024-01-31,1559.3584415561588
"Minneapolis, MN",2024-02-29,1563.3091619806194
"Minneapolis, MN",2024-03-31,1567.5496195954831
"Minneapolis, MN",2024-04-30,1572.4520616061347
"Minneapolis, MN",2024-05-31,1576.4711962054505
"Minneapolis, MN",2024-06-30,1578.1281751150557
"Minneapolis, MN",2024-07-31,1579.8322343594723
"Minneapolis, MN",2024-08-31,1584.3450140721163
"Minneapolis, MN",2024-09-30,1591.3514741411807
"Minneapolis, MN",2024-10-31,1595.7514659027736
"Minneapolis, MN",2024-11-30,1600.3603195428402
"Minneapolis, MN",2024-12-31,1603.3141324790845
"Nashville, TN",2015-01-31,1107.1060681526567
"Nashville, TN",2015-02-28,1108.0672590313288
"Nashville, TN",2015-03-31,1116.5679018540357
"Nashville, TN",2015-04-30,1120.491578894476
"Nashville, TN",2015-05-31,1128.0379193887777
"Nashville, TN",2015-06-30,1132.564401542258
"Nashville, TN",2015-07-31,1138.7360791225317
"Nashville, TN",2015-08-31,1143.2458964868197
"Nashville, TN",2015-09-30,1147.528260445108
"Nashville, TN",2015-10-31,1155.5651639253292
"Nashville, TN",2015-11-30,1159.1070974016395
"Nashville, TN",2015-12-31,1166.013150554694
"Nashville, TN",2016-01-31,1170.7220399796547
"Nashville, TN",2016-02-29,1178.4588799571995
"Nashville, TN",2016-03-31,1181.4656428680094
"Nashville, TN",2016-04-30,1183.3123589750544
"Nashville, TN",2016-05-31,1186.720412682277
"Nashville, TN",2016-06-30,1193.711624582314
"Nashville, TN",2016-07-31,1197.2974804511125
"Nashville, TN",2016-08-31,1202.9576836912984
"Nashville, TN",2016-09-30,1207.063189101302
"Nashville, TN",2016-10-31,1210.8154906490906
"Nashville, TN",2016-11-30,1213.0243326230395
"Nashville, TN",2016-12-31,1216.7289365784836
"Nashville, TN",2017-01-31,1222.2937480919993
"Nashville, TN",2017-02-28,1228.7199419458666
"Nashville, TN",2017-03-31,1237.0805788437078
"Nashville, TN",2017-04-30,1244.3466469685038
"Nashville, TN",2017-05-31,1247.7662754995504
"Nashville, TN",2017-06-30,1245.9397572047396
"Nashville, TN",2017-07-31,1248.0264213627229
"Nashville, TN",2017-08-31,1252.6631848696347
"Nashville, TN",2017-09-30,1259.3226648921182
"Nashville, TN",2017-10-31,1258.7473186471632
"Nashville, TN",2017-11-30,1260.2762226595685
"Nashville, TN",2017-12-31,1262.120076858108
"Nashville, TN",2018-01-31,1269.7641666313878
"Nashville, TN",2018-02-28,1274.2541862478472
"Nashville, TN",2018-03-31,1273.345047174393
"Nashville, TN",2018-04-30,1274.0704733691136
"Nashville, TN",2018-05-31,1274.9147800480596
"Nashville, TN",2018-06-30,1282.131174423174
"Nashville, TN",2018-07-31,1283.946783904625
"Nashville, TN",2018-08-31,1287.182744257679
"Nashville, TN",2018-09-30,1287.6881892563706
"Nashville, TN",2018-10-31,1299.1749230746696
"Nashville, TN",2018-11-30,1302.9241060783088
"Nashville, TN",2018-12-31,1308.3048795995974
"Nashville, TN",2019-01-31,1303.7433782198586
"Nashville, TN",2019-02-28,1307.511184597053
"Nashville, TN",2019-03-31,1312.926176698733
"Nashville, TN",2019-04-30,1318.0607420703388
"Nashville, TN",2019-05-31,1324.7489284234225
"Nashville, TN",2019-06-30,1328.5314852354222
"Nashville, TN",2019-07-31,1335.4118546417133
"Nashville, TN",2019-08-31,1339.6591371803468
"Nashville, TN",2019-09-30,1345.5140517606092
"Nashville, TN",2019-10-31,1346.4724284614003
"Nashville, TN",2019-11-30,1353.1372086221345
"Nashville, TN",2019-12-31,1358.2173963300763
"Nashville, TN",2020-01-31,1368.1484387892426
"Nashville, TN",2020-02-29,1373.1675551975072
"Nashville, TN",2020-03-31,1374.9234253561058
"Nashville, TN",2020-04-30,1374.0190869963442
"Nashville, TN",2020-05-31,1370.1440869307055
"Nashville, TN",2020-06-30,1366.623097979742
"Nashville, TN",2020-07-31,1364.0583402235693
"Nashville, TN",2020-08-31,1366.7117845132257
"Nashville, TN",2020-09-30,1367.462541719074
"Nashville, TN",2020-10-31,1374.416403087331
"Nashville, TN",2020-11-30,1377.5022259718603
"Nashville, TN",2020-12-31,1384.67759252446
"Nashville, TN",2021-01-31,1389.830966533427
"Nashville, TN",2021-02-28,1400.1018483385296
"Nashville, TN",2021-03-31,1409.8956754381695
"Nashville, TN",2021-04-30,1426.7155470687758
"Nashville, TN",2021-05-31,1447.2476728127892
"Nashville, TN",2021-06-30,1472.6851579563152
"Nashville, TN",2021-07-31,1501.4660957227904
"Nashville, TN",2021-08-31,1532.9573687542004
"Nashville, TN",2021-09-30,1564.783664891159
"Nashville, TN",2021-10-31,1590.004552575418
"Nashville, TN",2021-11-30,1607.3096675176805
"Nashville, TN",2021-12-31,1625.8429730315768
"Nashville, TN",2022-01-31,1639.7639712926668
"Nashville, TN",2022-02-28,1656.9059645409554
"Nashville, TN",2022-03-31,1667.7688940439025
"Nashville, TN",2022-04-30,1681.0880098636765
"Nashville, TN",2022-05-31,1692.8160955724438
"Nashville, TN",2022-06-30,1707.0062260694776
"Nashville, TN",2022-07-31,1716.5043719606697
"Nashville, TN",2022-08-31,1718.6381833857365
"Nashville, TN",2022-09-30,1717.1285425187084
"Nashville, TN",2022-10-31,1716.0979920808632
"Nashville, TN",2022-11-30,1723.1298424524384
"Nashville, TN",2022-12-31,1726.34003813423
"Nashville, TN",2023-01-31,1731.781278278992
"Nashville, TN",2023-02-28,1731.7221319538532
"Nashville, TN",2023-03-31,1736.99536800668
"Nashville, TN",2023-04-30,1736.724525699905
"Nashville, TN",2023-05-31,1738.1841132627262
"Nashville, TN",2023-06-30,1733.8950176162875
"Nashville, TN",2023-07-31,1730.6543282154123
"Nashville, TN",2023-08-31,1726.19080978769
"Nashville, TN",2023-09-30,1726.8447722083329
"Nashville, TN",2023-10-31,1727.347678265989
"Nashville, TN",2023-11-30,1727.853407690683
"Nashville, TN",2023-12-31,1727.1172488334464
"Nashville, TN",2024-01-31,1729.4773477942488
"Nashville, TN",2024-02-29,1730.632310822959
"Nashville, TN",2024-03-31,1733.2365297421788
"Nashville, TN",2024-04-30,1735.4031249926516
"Nashville, TN",2024-05-31,1740.9418207888343
"Nashville, TN",2024-06-30,1743.8878005206443
"Nashville, TN",2024-07-31,1745.2870921296103
"Nashville, TN",2024-08-31,1746.5137810743313
"Nashville, TN",2024-09-30,1746.1370419673356
"Nashville, TN",2024-10-31,1745.8710189108722
"Nashville, TN",2024-11-30,1748.854893327
"Nashville, TN",2024-12-31,1752.3746569354605
"New Orleans, LA",2015-01-31,1099.1257312664195
"New Orleans, LA",2015-02-28,1106.8582305119066
"New Orleans, LA",2015-03-31,1111.72552034201
"New Orleans, LA",2015-04-30,1128.1058497826934
"New Orleans, LA",2015-05-31,1126.7412069109953
"New Orleans, LA",2015-06-30,1132.3512676015237
"New Orleans, LA",2015-07-31,1135.6255071829823
"New Orleans, LA",2015-08-31,1134.6876145655465
"New Orleans, LA",2015-09-30,1139.3253207920138
"New Orleans, LA",2015-10-31,1137.1752513775416
"New Orleans, LA",2015-11-30,1143.649956639284
"New Orleans, LA",2015-12-31,1135.2050383329204
"New Orleans, LA",2016-01-31,1150.3797945938427
"New Orleans, LA",2016-02-29,1147.549445556121
"New Orleans, LA",2016-03-31,1157.0925126921702
"New Orleans, LA",2016-04-30,1143.4566940396955
"New Orleans, LA",2016-05-31,1145.201470489341
"New Orleans, LA",2016-06-30,1141.565773963608
"New Orleans, LA",2016-07-31,1138.1740533625998
"New Orleans, LA",2016-08-31,1138.4816420088894
"New Orleans, LA",2016-09-30,1138.7149405421635
"New Orleans, LA",2016-10-31,1146.265914110436
"New Orleans, LA",2016-11-30,1145.9978155506408
"New Orleans, LA",2016-12-31,1152.196247148251
"New Orleans, LA",2017-01-31,1148.4801753677368
"New Orleans, LA",2017-02-28,1151.6879650878984
"New Orleans, LA",2017-03-31,1146.121258898214
"New Orleans, LA",2017-04-30,1149.9277233644168
"New Orleans, LA",2017-05-31,1152.1498236694658
"New Orleans, LA",2017-06-30,1155.0088380291193
"New Orleans, LA",2017-07-31,1157.2088134259943
"New Orleans, LA",2017-08-31,1159.8293123955302
"New Orleans, LA",2017-09-30,1163.447087095235
"New Orleans, LA",2017-10-31,1164.0689896490956
"New Orleans, LA",2017-11-30,1164.4468544699116
"New Orleans, LA",2017-12-31,1168.47798057019
"New Orleans, LA",2018-01-31,1169.055769717496
"New Orleans, LA",2018-02-28,1168.1474061955605
"New Orleans, LA",2018-03-31,1171.067423790913
"New Orleans, LA",2018-04-30,1176.2282348006422
"New Orleans, LA",2018-05-31,1179.6269627163265
"New Orleans, LA",2018-06-30,1181.4544926244423
"New Orleans, LA",2018-07-31,1183.496818549977
"New Orleans, LA",2018-08-31,1183.8176431451163
"New Orleans, LA",2018-09-30,1184.096076969885
"New Orleans, LA",2018-10-31,1185.030242428253
"New Orleans, LA",2018-11-30,1188.7242230993315
"New Orleans, LA",2018-12-31,1190.886104635291
"New Orleans, LA",2019-01-31,1194.8963230986808
"New Orleans, LA",2019-02-28,1201.8698924071932
"New Orleans, LA",2019-03-31,1205.898042491811
"New Orleans, LA",2019-04-30,1207.8929202040204
"New Orleans, LA",2019-05-31,1209.604985760216
"New Orleans, LA",2019-06-30,1213.065981776267
"New Orleans, LA",2019-07-31,1216.7662300584248
"New Orleans, LA",2019-08-31,1221.0217022008176
"New Orleans, LA",2019-09-30,1224.7348645780728
"New Orleans, LA",2019-10-31,1228.1822112203783
"New Orleans, LA",2019-11-30,1230.9577194069695
"New Orleans, LA",2019-12-31,1232.2776600557718
"New Orleans, LA",2020-01-31,1235.188021941918
"New Orleans, LA",2020-02-29,1235.7292978209032
"New Orleans, LA",2020-03-31,1241.7147186686504
"New Orleans, LA",2020-04-30,1241.6120640735855
"New Orleans, LA",2020-05-31,1243.6488529679668
"New Orleans, LA",2020-06-30,1246.0329335215672
"New Orleans, LA",2020-07-31,1253.2461213692698
"New Orleans, LA",2020-08-31,1257.3336665115228
"New Orleans, LA",2020-09-30,1261.748254543263
"New Orleans, LA",2020-10-31,1265.4553114806563
"New Orleans, LA",2020-11-30,1269.8786533084349
"New Orleans, LA",2020-12-31,1272.1047157966211
"New Orleans, LA",2021-01-31,1277.4305478797007
"New Orleans, LA",2021-02-28,1279.7127920400042
"New Orleans, LA",2021-03-31,1287.906753837486
"New Orleans, LA",2021-04-30,1294.7661872438334
"New Orleans, LA",2021-05-31,1307.6653714470222
"New Orleans, LA",2021-06-30,1319.6749739796055
"New Orleans, LA",2021-07-31,1333.4681018374824
"New Orleans, LA",2021-08-31,1349.1272683218276
"New Orleans, LA",2021-09-30,1370.8046989501304
"New Orleans, LA",2021-10-31,1391.6857313260082
"New Orleans, LA",2021-11-30,1410.7437083331677
"New Orleans, LA",2021-12-31,1426.9455679099672
"New Orleans, LA",2022-01-31,1441.5560708412463
"New Orleans, LA",2022-02-28,1455.6227686455525
"New Orleans, LA",2022-03-31,1461.5635279595351
"New Orleans, LA",2022-04-30,1471.9019291649
"New Orleans, LA",2022-05-31,1475.103803230705
"New Orleans, LA",2022-06-30,1481.4412958240448
"New Orleans, LA",2022-07-31,1483.662766902461
"New Orleans, LA",2022-08-31,1485.3474192136366
"New Orleans, LA",2022-09-30,1483.4474880441076
"New Orleans, LA",2022-10-31,1479.4996957854755
"New Orleans, LA",2022-11-30,1478.3438542851538
"New Orleans, LA",2022-12-31,1477.712149532031
"New Orleans, LA",2023-01-31,1478.779661045999
"New Orleans, LA",2023-02-28,1483.2031623032549
"New Orleans, LA",2023-03-31,1488.9684579891689
"New Orleans, LA",2023-04-30,1494.6961690910407
"New Orleans, LA",2023-05-31,1501.6032032853486
"New Orleans, LA",2023-06-30,1505.248999160101
"New Orleans, LA",2023-07-31,1509.4771359579115
"New Orleans, LA",2023-08-31,1513.8303338750263
"New Orleans, LA",2023-09-30,1515.3496488294138
"New Orleans, LA",2023-10-31,1519.6775119130932
"New Orleans, LA",2023-11-30,1518.9285978102707
"New Orleans, LA",2023-12-31,1523.2818923435896
"New Orleans, LA",2024-01-31,1525.6320217393975
"New Orleans, LA",2024-02-29,1525.7933399942597
"New Orleans, LA",2024-03-31,1525.612178809158
"New Orleans, LA",2024-04-30,1527.737296386399
"New Orleans, LA",2024-05-31,1533.9771081941258
"New Orleans, LA",2024-06-30,1539.9331820017217
"New Orleans, LA",2024-07-31,1545.564324899078
"New Orleans, LA",2024-08-31,1551.8817388934067
"New Orleans, LA",2024-09-30,1561.3914130736853
"New Orleans, LA",2024-10-31,1566.062032409844
"New Orleans, LA",2024-11-30,1572.120468454986
"New Orleans, LA",2024-12-31,1569.1980693483815
"New York, NY",2015-01-31,2129.342699402499
"New York, NY",2015-02-28,2143.315180759193
"New York, NY",2015-03-31,2156.184359891711
"New York, NY",2015-04-30,2164.9922538188575
"New York, NY",2015-05-31,2168.822267695614
"New York, NY",2015-06-30,2172.5106529999393
"New York, NY",2015-07-31,2177.3109112732254
"New York, NY",2015-08-31,2185.3978878088487
"New York, NY",2015-09-30,2193.301014325735
"New York, NY",2015-10-31,2200.774117085032
"New York, NY",2015-11-30,2204.55907976146
"New York, NY",2015-12-31,2209.014131841628
"New York, NY",2016-01-31,2212.124381588807
"New York, NY",2016-02-29,2215.5029799899858
"New York, NY",2016-03-31,2216.5087052959966
"New York, NY",2016-04-30,2218.2357023016752
"New York, NY",2016-05-31,2221.270085918589
"New York, NY",2016-06-30,2225.4641902194294
"New York, NY",2016-07-31,2231.2526837533264
"New York, NY",2016-08-31,2233.9944679282617
"New York, NY",2016-09-30,2238.079974025636
"New York, NY",2016-10-31,2242.505651159332
"New York, NY",2016-11-30,2251.601736861078
"New York, NY",2016-12-31,2254.9171599507854
"New York, NY",2017-01-31,2257.604693062976
"New York, NY",2017-02-28,2257.2978877682126
"New York, NY",2017-03-31,2260.8816400748287
"New York, NY",2017-04-30,2263.7433831976823
"New York, NY",2017-05-31,2268.812149310797
"New York, NY",2017-06-30,2271.5468056020054
"New York, NY",2017-07-31,2274.6400338420653
"New York, NY",2017-08-31,2275.65091169524
"New York, NY",2017-09-30,2278.643929906215
"New York, NY",2017-10-31,2278.003277522806
"New York, NY",2017-11-30,2278.522770181171
"New York, NY",2017-12-31,2280.570793129337
"New York, NY",2018-01-31,2285.7169299547963
"New York, NY",2018-02-28,2290.5308109945963
"New York, NY",2018-03-31,2295.094065221441
"New York, NY",2018-04-30,2302.1161938365785
"New York, NY",2018-05-31,2306.9094517217427
"New York, NY",2018-06-30,2310.8172732946377
"New York, NY",2018-07-31,2314.931706439437
"New York, NY",2018-08-31,2322.151131685219
"New York, NY",2018-09-30,2328.6819159939764
"New York, NY",2018-10-31,2333.4327712384124
"New York, NY",2018-11-30,2339.8072430680295
"New York, NY",2018-12-31,2345.330829679119
"New York, NY",2019-01-31,2351.6469394285887
"New York, NY",2019-02-28,2357.476851823155
"New York, NY",2019-03-31,2363.3785477765578
"New York, NY",2019-04-30,2367.9578957345934
"New York, NY",2019-05-31,2373.3384839621754
"New York, NY",2019-06-30,2380.564079858647
"New York, NY",2019-07-31,2387.4152258432905
"New York, NY",2019-08-31,2393.6702102022664
"New York, NY",2019-09-30,2399.534961997831
"New York, NY",2019-10-31,2408.7542522334925
"New York, NY",2019-11-30,2415.6434562610957
"New York, NY",2019-12-31,2423.906961317104
"New York, NY",2020-01-31,2430.5401486354285
"New York, NY",2020-02-29,2438.668308014156
"New York, NY",2020-10-31,2221.25545138779
"New York, NY",2020-11-30,2209.631114705446
"New York, NY",2020-12-31,2209.0688691440446
"New York, NY",2021-01-31,2212.4056696764956
"New York, NY",2021-02-28,2219.693314237369
"New York, NY",2021-03-31,2230.1948144340813
"New York, NY",2021-04-30,2247.2640859825824
"New York, NY",2021-05-31,2275.4699210652143
"New York, NY",2021-06-30,2312.0207373608205
"New York, NY",2021-07-31,2357.1341209345233
"New York, NY",2021-08-31,2411.320391975785
"New York, NY",2021-09-30,2467.186360067285
"New York, NY",2021-10-31,2516.558863141036
"New York, NY",2021-11-30,2560.542651769681
"New York, NY",2021-12-31,2596.946545988842
"New York, NY",2022-01-31,2627.9689539354817
"New York, NY",2022-02-28,2654.5553178799805
"New York, NY",2022-03-31,2680.189160053184
"New York, NY",2022-04-30,2706.5536258763705
"New York, NY",2022-05-31,2735.033617855505
"New York, NY",2022-06-30,2764.8843395584104
"New York, NY",2022-07-31,2791.8894479855817
"New York, NY",2022-08-31,2813.001165609539
"New York, NY",2022-09-30,2826.987354094594
"New York, NY",2022-10-31,2835.5003907690684
"New York, NY",2022-11-30,2839.650237596751
"New York, NY",2022-12-31,2843.8826617272703
"New York, NY",2023-01-31,2849.7279968357298
"New York, NY",2023-02-28,2858.2266232224724
"New York, NY",2023-03-31,2870.39160519909
"New York, NY",2023-04-30,2886.3432286211373
"New York, NY",2023-05-31,2900.1968784059372
"New York, NY",2023-06-30,2908.3001077422077
"New York, NY",2023-07-31,2913.113640416031
"New York, NY",2023-08-31,2918.888743966003
"New York, NY",2023-09-30,2930.020985165699
"New York, NY",2023-10-31,2939.4045460337807
"New York, NY",2023-11-30,2948.7347620657188
"New York, NY",2023-12-31,2958.780402776348
"New York, NY",2024-01-31,2970.4517126680335
"New York, NY",2024-02-29,2983.6396615070894
"New York, NY",2024-03-31,2995.671877830599
"New York, NY",2024-04-30,3004.8085862087114
"New York, NY",2024-05-31,3014.425927456641
"New York, NY",2024-06-30,3021.103683409706
"New York, NY",2024-07-31,3023.8965972119536
"New York, NY",2024-08-31,3026.4718417925183
"New York, NY",2024-09-30,3032.103312350988
"New York, NY",2024-10-31,3043.2332310685997
"New York, NY",2024-11-30,3061.809466553303
"New York, NY",2024-12-31,3078.705137468758
"Oklahoma City, OK",2015-01-31,893.148291840789
"Oklahoma City, OK",2015-02-28,891.1972002594465
"Oklahoma City, OK",2015-03-31,892.5246563781783
"Oklahoma City, OK",2015-04-30,893.1539959947721
"Oklahoma City, OK",2015-05-31,896.2489314543355
"Oklahoma City, OK",2015-06-30,897.3210828800719
"Oklahoma City, OK",2015-07-31,900.873095785922
"Oklahoma City, OK",2015-08-31,904.1404034329344
"Oklahoma City, OK",2015-09-30,905.4534029669
"Oklahoma City, OK",2015-10-31,905.5840084997355
"Oklahoma City, OK",2015-11-30,908.7818226662552
"Oklahoma City, OK",2015-12-31,912.7109249850736
"Oklahoma City, OK",2016-01-31,915.3447342369916
"Oklahoma City, OK",2016-02-29,915.06173775316
"Oklahoma City, OK",2016-03-31,911.13286438005
"Oklahoma City, OK",2016-04-30,910.242271575918
"Oklahoma City, OK",2016-05-31,908.1150545821124
"Oklahoma City, OK",2016-06-30,910.8038026569606
"Oklahoma City, OK",2016-07-31,907.6260465507912
"Oklahoma City, OK",2016-08-31,906.905505591313
"Oklahoma City, OK",2016-09-30,905.48005465938
"Oklahoma City, OK",2016-10-31,907.4645616008072
"Oklahoma City, OK",2016-11-30,904.8131137795674
"Oklahoma City, OK",2016-12-31,905.7793427264006
"Oklahoma City, OK",2017-01-31,905.7389592117364
"Oklahoma City, OK",2017-02-28,909.877005191688
"Oklahoma City, OK",2017-03-31,911.3213356695378
"Oklahoma City, OK",2017-04-30,914.5842770677808
"Oklahoma City, OK",2017-05-31,917.428789982045
"Oklahoma City, OK",2017-06-30,918.4141779507924
"Oklahoma City, OK",2017-07-31,920.4423598191712
"Oklahoma City, OK",2017-08-31,921.016442483014
"Oklahoma City, OK",2017-09-30,924.2400957718248
"Oklahoma City, OK",2017-10-31,924.229188149311
"Oklahoma City, OK",2017-11-30,925.9213921598912
"Oklahoma City, OK",2017-12-31,925.7645444089582
"Oklahoma City, OK",2018-01-31,928.781889886144
"Oklahoma City, OK",2018-02-28,930.668991838127
"Oklahoma City, OK",2018-03-31,934.0884088614808
"Oklahoma City, OK",2018-04-30,934.863641594074
"Oklahoma City, OK",2018-05-31,935.6514422735704
"Oklahoma City, OK",2018-06-30,936.28709929432
"Oklahoma City, OK",2018-07-31,938.915053747894
"Oklahoma City, OK",2018-08-31,942.6474966391736
"Oklahoma City, OK",2018-09-30,946.1522775006322
"Oklahoma City, OK",2018-10-31,948.911462715211
"Oklahoma City, OK",2018-11-30,951.4437460218504
"Oklahoma City, OK",2018-12-31,955.314235360844
"Oklahoma City, OK",2019-01-31,956.52822101245
"Oklahoma City, OK",2019-02-28,959.2030675434252
"Oklahoma City, OK",2019-03-31,961.3875319268304
"Oklahoma City, OK",2019-04-30,964.2104003096288
"Oklahoma City, OK",2019-05-31,967.4399491951532
"Oklahoma City, OK",2019-06-30,970.8467332645988
"Oklahoma City, OK",2019-07-31,973.3329299642168
"Oklahoma City, OK",2019-08-31,975.2310700848764
"Oklahoma City, OK",2019-09-30,976.2034403124742
"Oklahoma City, OK",2019-10-31,978.70242377639
"Oklahoma City, OK",2019-11-30,981.4140776924402
"Oklahoma City, OK",2019-12-31,983.2679594658064
"Oklahoma City, OK",2020-01-31,985.8358985632082
"Oklahoma City, OK",2020-02-29,987.0342581310472
"Oklahoma City, OK",2020-03-31,993.0772268934518
"Oklahoma City, OK",2020-04-30,992.1791064446448
"Oklahoma City, OK",2020-05-31,994.881143741742
"Oklahoma City, OK",2020-06-30,995.187603749818
"Oklahoma City, OK",2020-07-31,998.835411400396
"Oklahoma City, OK",2020-08-31,1002.4780149057168
"Oklahoma City, OK",2020-09-30,1008.3416321207976
"Oklahoma City, OK",2020-10-31,1016.3969621749546
"Oklahoma City, OK",2020-11-30,1023.6016135503492
"Oklahoma City, OK",2020-12-31,1031.1830134502488
"Oklahoma City, OK",2021-01-31,1035.1240400676825
"Oklahoma City, OK",2021-02-28,1041.4882094705786
"Oklahoma City, OK",2021-03-31,1046.8599027087123
"Oklahoma City, OK",2021-04-30,1058.6173789042623
"Oklahoma City, OK",2021-05-31,1069.9502503982858
"Oklahoma City, OK",2021-06-30,1084.7164834239093
"Oklahoma City, OK",2021-07-31,1098.811215399666
"Oklahoma City, OK",2021-08-31,1113.2823014049357
"Oklahoma City, OK",2021-09-30,1125.8095355153528
"Oklahoma City, OK",2021-10-31,1134.747987125488
"Oklahoma City, OK",2021-11-30,1141.8446530920676
"Oklahoma City, OK",2021-12-31,1149.3103439061026
"Oklahoma City, OK",2022-01-31,1157.949960988743
"Oklahoma City, OK",2022-02-28,1167.162505244766
"Oklahoma City, OK",2022-03-31,1176.3355038693026
"Oklahoma City, OK",2022-04-30,1185.1492473520343
"Oklahoma City, OK",2022-05-31,1192.9760623795164
"Oklahoma City, OK",2022-06-30,1199.813703270497
"Oklahoma City, OK",2022-07-31,1204.2524633683938
"Oklahoma City, OK",2022-08-31,1206.2061452872508
"Oklahoma City, OK",2022-09-30,1206.7166032578427
"Oklahoma City, OK",2022-10-31,1207.0001352127297
